key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate,dop,satellite-count,barometric-pressure,quat-w-raw,quat-x-raw,quat-y-raw,quat-z-raw,magnetic-field-x-raw,magnetic-field-y-raw,magnetic-field-z-raw,data-decoding-software
3175298113,9229,2021-05-24 08:15:01.000,,,,0,D,150,,3776,3742,7,,,,,,,0.00,,,,,,,,13
4274043580,9229,2021-05-24 08:30:01.000,,,,0,D,150,,3773,3742,6,,,,,,,0.00,,,,,,,,13
1538018818,9229,2021-05-24 08:45:02.000,8.5396631,47.4149621,562.2,3,A,140,2021-05-24 08:47:23.000,3771,3747,7,0.28,3.28,3.64,64.51,6.5,5,0.00,,,,,,,,13
4201260679,9229,2021-05-24 09:00:01.000,8.5343464,47.4035972,523.0,3,A,81,2021-05-24 09:01:23.000,3769,3743,4,9.20,145.49,1.84,23.30,2.1,6,0.00,,,,,,,,13
0228945395,9229,2021-05-24 09:15:01.000,8.7352584,47.3567183,532.7,3,A,110,2021-05-24 09:16:52.000,3769,3742,4,31.44,145.49,2.08,48.13,4.4,5,0.00,,,,,,,,13
0051745812,9229,2021-05-24 09:30:02.000,8.8233256,47.2927939,589.9,3,A,38,2021-05-24 09:30:41.000,3767,3737,4,0.12,0.00,1.24,28.67,4.0,5,0.00,,,,,,,,13
3998862823,9229,2021-05-24 09:45:01.000,8.8253954,47.2918914,590.6,3,A,18,2021-05-24 09:45:20.000,3769,3742,-1,0.15,0.00,2.98,22.27,3.9,4,0.00,,,,,,,,13
1715633565,9229,2021-05-24 10:00:02.000,8.8254098,47.2918642,590.4,3,A,16,2021-05-24 10:00:19.000,3767,3732,-6,0.14,0.00,0.79,18.94,3.0,5,0.00,,,,,,,,13
1775985356,9229,2021-05-24 10:15:01.000,8.8252511,47.2919902,603.8,3,A,14,2021-05-24 10:15:16.000,3767,3725,-6,0.02,0.00,0.92,14.08,2.6,5,0.00,,,,,,,,13
3804520718,9229,2021-05-24 10:30:02.000,8.8253440,47.2919793,577.0,3,A,20,2021-05-24 10:30:23.000,3769,3728,-6,0.10,0.00,1.39,23.30,5.5,5,0.00,,,,,,,,13
1223045665,9229,2021-05-24 10:45:01.000,8.8254114,47.2918269,577.1,3,A,6,2021-05-24 10:45:08.000,3767,3725,-5,0.22,328.34,0.95,20.22,3.9,5,0.00,,,,,,,,13
4114898867,9229,2021-05-24 11:00:02.000,8.8254133,47.2917784,574.9,3,A,20,2021-05-24 11:00:23.000,3767,3737,-4,0.02,0.00,0.95,12.29,3.7,6,0.00,,,,,,,,13
1319200720,9229,2021-05-24 11:15:01.000,8.8254090,47.2918241,576.8,3,A,6,2021-05-24 11:15:08.000,3767,3739,-4,0.18,0.00,0.79,11.52,4.1,6,0.00,,,,,,,,13
1550506720,9229,2021-05-24 11:30:02.000,8.8254770,47.2917831,592.1,3,A,5,2021-05-24 11:30:08.000,3767,3739,-4,0.15,111.41,0.78,7.94,4.1,5,0.00,,,,,,,,13
1110451323,9229,2021-05-24 11:45:02.000,8.8254214,47.2917384,569.2,3,A,7,2021-05-24 11:45:10.000,3767,3737,-4,0.16,0.00,1.25,21.76,3.6,5,0.00,,,,,,,,13
3936080336,9229,2021-05-24 12:00:02.000,8.8255472,47.2921037,642.1,3,A,20,2021-05-24 12:00:23.000,3767,3737,-6,0.04,0.00,2.49,40.70,24.4,4,0.00,,,,,,,,13
3248500393,9229,2021-05-24 12:15:01.000,8.8255732,47.2919818,629.5,3,A,13,2021-05-24 12:15:14.000,3767,3730,-6,0.43,0.00,1.95,25.09,10.7,5,0.00,,,,,,,,13
0622502474,9229,2021-05-24 12:30:02.000,8.8253395,47.2917939,569.3,3,A,8,2021-05-24 12:30:11.000,3767,3734,-6,0.33,0.00,1.53,19.97,7.6,5,0.00,,,,,,,,13
1549946466,9229,2021-05-24 12:45:01.000,8.8252751,47.2918768,566.3,3,A,19,2021-05-24 12:45:21.000,3764,3732,-6,0.08,0.00,0.98,16.13,4.0,5,0.00,,,,,,,,13
0347226579,9229,2021-05-24 13:00:01.000,8.8254531,47.2918687,585.6,3,A,10,2021-05-24 13:00:12.000,3764,3728,-6,0.31,135.66,0.92,19.20,3.7,5,0.00,,,,,,,,13
2924557253,9229,2021-05-24 13:15:02.000,8.8254537,47.2918798,579.8,3,A,19,2021-05-24 13:15:21.000,3764,3732,-6,0.06,0.00,0.72,8.19,2.6,7,0.00,,,,,,,,13
2538177536,9229,2021-05-24 13:30:01.000,8.8254779,47.2918302,622.5,3,A,8,2021-05-24 13:30:10.000,3764,3723,-6,0.26,0.00,1.77,16.64,7.9,5,0.00,,,,,,,,13
1018689460,9229,2021-05-24 13:45:02.000,8.8254936,47.2918694,600.1,3,A,14,2021-05-24 13:45:17.000,3764,3732,-6,0.05,0.00,1.41,15.87,6.0,5,0.00,,,,,,,,13
3765992296,9229,2021-05-24 14:00:01.000,8.8252970,47.2918208,563.8,3,A,8,2021-05-24 14:00:10.000,3764,3724,-6,0.14,0.00,1.06,12.03,4.0,5,0.00,,,,,,,,13
3160591774,9229,2021-05-24 14:15:02.000,8.8253690,47.2917591,564.9,3,A,26,2021-05-24 14:15:29.000,3764,3723,-6,0.41,231.34,2.02,23.81,2.3,6,0.00,,,,,,,,13
1029624369,9229,2021-05-24 14:30:00.000,8.8254301,47.2918788,591.9,3,A,10,2021-05-24 14:30:10.999,3764,3732,-6,0.16,18.35,0.69,12.03,2.2,6,0.00,,,,,,,,13
4206907510,9229,2021-05-24 14:45:03.000,8.8253778,47.2918122,575.1,3,A,9,2021-05-24 14:45:12.000,3763,3732,-6,0.10,0.00,0.82,10.24,2.2,6,0.00,,,,,,,,13
2933011166,9229,2021-05-24 15:00:02.000,8.8253994,47.2917531,578.2,3,A,11,2021-05-24 15:00:14.000,3762,3728,-7,0.17,0.00,0.59,17.41,2.5,5,0.00,,,,,,,,13
2319943392,9229,2021-05-24 15:15:02.000,8.8254096,47.2918889,574.5,3,A,12,2021-05-24 15:15:15.000,3762,3728,-7,0.16,0.00,1.25,13.31,5.4,4,0.00,,,,,,,,13
0945817864,9229,2021-05-24 15:30:01.000,8.8254110,47.2918220,582.5,3,A,39,2021-05-24 15:30:41.000,3762,3729,-7,0.05,0.00,1.10,12.80,4.4,5,0.00,,,,,,,,13
0571458008,9229,2021-05-24 15:45:01.000,8.8253755,47.2918035,586.9,3,A,10,2021-05-24 15:45:12.000,3762,3725,-7,0.22,0.00,0.92,17.41,4.0,5,0.00,,,,,,,,13
1063945691,9229,2021-05-24 16:00:02.000,8.8253181,47.2919423,596.8,3,A,7,2021-05-24 16:00:10.000,3763,3730,-7,0.27,0.00,1.37,16.64,3.8,5,0.00,,,,,,,,13
1311442431,9229,2021-05-24 16:15:02.000,8.8254090,47.2917673,577.6,3,A,18,2021-05-24 16:15:21.000,3762,3723,-7,0.07,0.00,1.11,23.55,7.8,4,0.00,,,,,,,,13
0765111114,9229,2021-05-24 16:30:01.000,8.8254375,47.2918467,598.7,3,A,8,2021-05-24 16:30:10.000,3762,3728,-7,0.32,0.00,1.74,16.90,9.4,4,0.00,,,,,,,,13
1903867922,9229,2021-05-24 16:45:02.000,8.8252535,47.2917860,564.8,3,A,35,2021-05-24 16:45:38.000,3762,3723,-7,0.32,89.78,1.20,22.53,3.7,5,0.00,,,,,,,,13
0263534742,9229,2021-05-24 17:00:02.000,8.8252562,47.2917613,556.0,3,A,9,2021-05-24 17:00:12.000,3762,3728,-7,0.38,0.00,1.34,18.43,3.9,5,0.00,,,,,,,,13
1799711644,9229,2021-05-24 17:15:01.000,8.8252995,47.2919074,601.5,3,A,21,2021-05-24 17:15:24.000,3762,3729,-8,0.15,323.75,0.70,20.22,2.3,7,0.00,,,,,,,,13
2505845465,9229,2021-05-24 17:30:02.000,8.8254208,47.2918044,587.6,3,A,13,2021-05-24 17:30:16.000,3762,3728,-7,0.05,0.00,0.78,15.10,2.5,6,0.00,,,,,,,,13
1484290378,9229,2021-05-24 17:45:02.000,8.8254881,47.2917457,592.1,3,A,25,2021-05-24 17:45:28.000,3762,3725,-7,0.09,338.82,1.32,28.67,3.3,6,0.00,,,,,,,,13
3647670147,9229,2021-05-24 18:00:02.000,8.8253567,47.2918370,585.7,3,A,10,2021-05-24 18:00:13.000,3762,3720,-8,0.42,0.00,1.30,27.90,5.1,5,0.00,,,,,,,,13
2172066207,9229,2021-05-24 18:15:01.000,8.8254251,47.2918378,601.6,3,A,7,2021-05-24 18:15:09.000,3762,3725,-8,0.33,340.79,1.15,28.93,5.2,5,0.00,,,,,,,,13
3720193434,9229,2021-05-24 18:30:01.000,8.8253773,47.2919529,607.8,3,A,6,2021-05-24 18:30:08.000,3757,3725,-9,0.57,0.00,1.17,18.69,5.1,5,0.00,,,,,,,,13
3021226984,9229,2021-05-24 18:45:02.000,8.8255393,47.2919085,625.0,3,A,7,2021-05-24 18:45:10.000,3757,3723,-9,0.29,0.00,1.14,12.80,4.9,5,0.00,,,,,,,,13
2588631338,9229,2021-05-24 19:00:01.000,8.8253788,47.2919404,608.1,3,A,18,2021-05-24 19:00:20.000,3757,3723,-9,0.18,0.00,0.96,17.92,3.2,5,0.00,,,,,,,,13
3016015872,9229,2021-05-24 19:15:01.000,8.8253896,47.2918205,575.4,3,A,25,2021-05-24 19:15:27.000,3762,3723,-9,0.04,0.00,0.82,20.48,2.9,6,0.00,,,,,,,,13
1348307140,9229,2021-05-24 19:30:01.000,8.8253837,47.2918329,567.2,3,A,12,2021-05-24 19:30:13.000,3757,3719,-9,0.09,351.93,0.90,17.41,2.8,6,0.00,,,,,,,,13
0388491866,9229,2021-05-24 19:45:01.000,8.8253401,47.2918835,582.9,3,A,8,2021-05-24 19:45:10.000,3757,3714,-10,0.08,0.00,0.67,9.47,2.7,6,0.00,,,,,,,,13
0480444643,9229,2021-05-24 20:00:01.000,8.8251926,47.2920678,581.2,3,A,23,2021-05-24 20:00:25.000,3757,3723,-9,0.23,0.00,0.69,20.74,3.1,5,0.00,,,,,,,,13
0876373035,9229,2021-05-24 20:15:01.000,8.8254567,47.2917552,589.4,3,A,12,2021-05-24 20:15:14.000,3757,3717,-10,0.26,0.00,1.12,23.81,4.1,4,0.00,,,,,,,,13
2878839330,9229,2021-05-24 20:30:01.000,8.8252586,47.2919356,584.3,3,A,11,2021-05-24 20:30:13.000,3757,3723,-10,0.02,0.00,0.58,26.88,3.7,4,0.00,,,,,,,,13
0950117659,9229,2021-05-24 20:45:01.000,8.8253390,47.2918832,584.7,3,A,16,2021-05-24 20:45:18.000,3757,3723,-10,0.15,0.00,0.86,19.20,3.5,4,0.00,,,,,,,,13
0149764551,9229,2021-05-24 21:00:01.000,8.8254100,47.2918021,598.7,3,A,19,2021-05-24 21:00:21.000,3757,3723,-10,0.25,0.00,1.17,25.09,1.9,7,0.00,,,,,,,,13
0571075401,9229,2021-05-24 21:15:01.000,8.8253901,47.2918570,592.9,3,A,17,2021-05-24 21:15:19.000,3757,3723,-11,0.07,0.00,0.69,10.75,1.7,7,0.00,,,,,,,,13
1643892699,9229,2021-05-24 21:30:01.000,8.8254331,47.2917216,592.5,3,A,19,2021-05-24 21:30:21.000,3754,3717,-11,0.02,0.00,0.73,17.41,2.1,6,0.00,,,,,,,,13
0099172948,9229,2021-05-24 21:45:01.000,8.8253934,47.2918832,580.5,3,A,19,2021-05-24 21:45:21.000,3754,3719,-11,0.18,0.00,1.10,18.18,2.1,6,0.00,,,,,,,,13
1486827192,9229,2021-05-24 22:00:00.000,8.8254171,47.2917649,587.6,3,A,6,2021-05-24 22:00:07.999,3754,3723,-11,1.04,344.06,1.57,28.67,3.0,5,0.00,,,,,,,,13
1777336383,9229,2021-05-24 22:15:02.000,8.8253440,47.2918917,583.7,3,A,17,2021-05-24 22:15:19.000,3754,3719,-11,0.14,333.58,0.64,16.38,2.7,5,0.00,,,,,,,,13
1992475199,9229,2021-05-24 22:30:01.000,8.8253762,47.2918653,597.0,3,A,10,2021-05-24 22:30:12.000,3757,3719,-12,0.33,0.00,1.23,22.78,2.5,5,0.00,,,,,,,,13
2786206724,9229,2021-05-24 22:45:01.000,8.8255226,47.2915812,567.7,3,A,21,2021-05-24 22:45:23.000,3754,3719,-11,0.40,0.00,1.12,28.67,2.2,6,0.00,,,,,,,,13
2924373908,9229,2021-05-24 23:00:01.000,8.8252450,47.2919843,586.0,3,A,14,2021-05-24 23:00:16.000,3754,3709,-11,0.44,140.25,1.44,34.05,5.1,4,0.00,,,,,,,,13
3319462539,9229,2021-05-24 23:15:01.000,8.8256260,47.2916677,594.8,3,A,12,2021-05-24 23:15:13.000,3754,3714,-12,0.11,0.00,0.76,20.74,4.0,4,0.00,,,,,,,,13
4264480387,9229,2021-05-24 23:30:01.000,8.8254279,47.2918175,589.9,3,A,20,2021-05-24 23:30:22.000,3754,3719,-12,0.02,0.00,0.40,16.90,2.3,6,0.00,,,,,,,,13
1122844049,9229,2021-05-24 23:45:00.000,8.8252739,47.2920005,594.6,3,A,8,2021-05-24 23:45:08.999,3754,3719,-12,0.03,127.14,0.67,24.32,2.1,6,0.00,,,,,,,,13
2323783748,9229,2021-05-25 00:00:01.000,8.8252698,47.2919500,574.4,3,A,43,2021-05-25 00:00:45.000,3754,3714,-12,0.27,347.34,2.13,31.49,4.5,4,0.00,,,,,,,,13
0476748622,9229,2021-05-25 00:15:02.000,8.8254746,47.2917858,571.6,3,A,13,2021-05-25 00:15:16.000,3752,3709,-12,0.11,0.00,1.19,22.78,4.8,4,0.00,,,,,,,,13
1984247024,9229,2021-05-25 00:30:01.000,8.8253905,47.2917470,587.6,3,A,18,2021-05-25 00:30:20.000,3752,3714,-12,0.07,0.00,0.80,22.53,2.7,5,0.00,,,,,,,,13
3363498247,9229,2021-05-25 00:45:00.000,8.8253745,47.2918890,584.7,3,A,9,2021-05-25 00:45:11.000,3752,3707,-12,0.09,0.00,0.66,8.70,2.6,5,0.00,,,,,,,,13
0619265634,9229,2021-05-25 01:00:02.000,8.8253728,47.2917926,585.0,3,A,19,2021-05-25 01:00:22.000,3752,3704,-12,0.68,263.45,1.34,24.58,2.7,6,0.00,,,,,,,,13
3317212997,9229,2021-05-25 01:15:01.000,8.8253708,47.2918845,584.8,3,A,7,2021-05-25 01:15:09.000,3752,3714,-13,0.06,0.00,0.54,6.91,3.3,5,0.00,,,,,,,,13
0677032303,9229,2021-05-25 01:30:01.000,8.8253608,47.2917925,581.6,3,A,8,2021-05-25 01:30:09.000,3752,3717,-13,0.42,359.79,1.59,12.03,8.3,4,0.00,,,,,,,,13
3668151893,9229,2021-05-25 01:45:01.000,8.8252847,47.2918238,573.3,3,A,8,2021-05-25 01:45:10.000,3752,3704,-13,0.11,0.00,1.10,10.24,5.3,4,0.00,,,,,,,,13
4068554675,9229,2021-05-25 02:00:01.000,8.8253612,47.2917173,585.1,3,A,8,2021-05-25 02:00:10.000,3752,3714,-13,0.14,0.00,1.01,20.48,4.7,4,0.00,,,,,,,,13
4001846144,9229,2021-05-25 02:15:01.000,8.8250832,47.2920503,568.0,3,A,9,2021-05-25 02:15:10.999,3752,3714,-13,0.27,0.00,1.16,34.82,5.0,4,0.00,,,,,,,,13
3721304827,9229,2021-05-25 02:30:01.000,8.8250077,47.2920835,554.2,3,A,13,2021-05-25 02:30:15.000,3752,3702,-13,0.22,141.56,1.57,39.17,5.9,4,0.00,,,,,,,,13
